,,code_comment_count_growth_rate,code_comment_deprecated_count_growth_rate,code_comment_deprecated_ratio,code_comment_explanation_count_growth_rate,code_comment_explanation_ratio,code_comment_future work_count_growth_rate,code_comment_future work_ratio,issue_comment_bug report_count_growth_rate,issue_comment_bug report_ratio,issue_comment_conclusion_count_growth_rate,issue_comment_conclusion_ratio,issue_comment_count_growth_rate,issue_comment_discussion_count_growth_rate,issue_comment_discussion_ratio,issue_comment_feature request_count_growth_rate,issue_comment_feature request_ratio,issue_comment_question_count_growth_rate,issue_comment_question_ratio,issue_comment_solution_count_growth_rate,issue_comment_solution_ratio,positivity_ratio,star_count_end,star_count_start,star_growth_rate
2019Q4,twbs/bootstrap,0.0,0.0,,0.0,,0.0,,,0.14285714285714285,0.0,0.07142857142857142,-0.30000000000000004,-0.33333333333333337,0.2857142857142857,0.0,,-0.125,0.5,0.0,,0.14285714285714285,117541.0,114859.0,0.023350368712943714
2019Q4,vuejs/core,-0.33333333333333337,,,0.0,1.0,0.0,,,,,,,,,,,,0.5,,0.5,0.0,7091.0,5710.0,0.24185639229422073
2019Q4,zzzprojects/System.Linq.Dynamic.Core,-0.625,0.0,,-0.625,1.0,0.0,,,,,,-0.6666666666666667,0.0,,,0.6666666666666666,-0.8571428571428572,0.3333333333333333,0.0,,0.3333333333333333,555.0,526.0,0.05513307984790883
2020Q1,Zulko/moviepy,3.5,1.0,0.037037037037037035,4.555555555555555,0.9259259259259259,-0.33333333333333337,0.037037037037037035,0.0,0.0625,1.0,0.125,3.0,5.0,0.375,0.0,,6.0,0.4375,0.0,,0.08571428571428572,6123.0,5950.0,0.029075630252100915
2020Q1,django/django,1.875,0.0,,2.5,0.9130434782608695,0.0,0.08695652173913043,,,,,0.0,0.0,,,,0.0,,0.0,,0.17391304347826086,45041.0,43553.0,0.034165269901040185
2020Q1,ethereum/go-ethereum,-0.9990800367985281,0.0,,-0.9989327641408752,1.0,0.0,,0.0,0.043478260869565216,-0.5,0.043478260869565216,0.5333333333333334,-0.25,0.13043478260869565,0.5,0.13043478260869565,0.75,0.6086956521739131,0.0,0.043478260869565216,0.125,24075.0,23496.0,0.024642492339121524
2020Q1,facebook/react,1.15,-0.75,0.023255813953488372,1.0555555555555554,0.8604651162790697,1.5,0.11627906976744186,0.0,0.023255813953488372,0.0,0.06976744186046512,0.3870967741935485,1.1666666666666665,0.3023255813953488,0.0,,0.38888888888888884,0.5813953488372093,0.0,0.023255813953488372,0.18604651162790697,127153.0,121507.0,0.046466458722542736
2020Q1,nodejs/nodejs.org,-0.6666666666666667,0.0,,-0.5714285714285714,1.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,0.3333333333333333,1297.0,1276.0,0.016457680250783646
2020Q1,pallets/flask,-0.5,0.0,,-0.5,1.0,0.0,,,,,,,,,,,,,,,0.5,44921.0,44505.0,0.009347264352320028
2020Q1,phoenixframework/phoenix,-0.4285714285714286,0.0,,-0.5,0.75,0.0,0.25,,,,,,,,,,,,,,0.0,14384.0,14371.0,0.0009045995407417351
2020Q1,rails/rails,-0.963855421686747,0.0,,-0.9594594594594594,1.0,0.0,,0.0,,0.0,,-0.30000000000000004,-0.75,0.07142857142857142,0.0,0.07142857142857142,-0.2666666666666667,0.7857142857142857,-0.5,0.07142857142857142,0.11764705882352941,42920.0,42263.0,0.015545512623334812
2020Q1,spacejam/sled,0.0,,,0.0,,,,,,,0.09090909090909091,1.75,1.0,0.2727272727272727,-0.25,0.13636363636363635,4.0,0.45454545454545453,-0.5,0.045454545454545456,0.45454545454545453,2828.0,2427.0,0.1652245570663371
2020Q1,twbs/bootstrap,-0.9090909090909091,0.0,,-0.8888888888888888,1.0,0.0,,-0.5,0.058823529411764705,0.0,0.058823529411764705,0.2142857142857142,0.25,0.29411764705882354,-0.6666666666666667,0.058823529411764705,0.2857142857142858,0.5294117647058824,0.0,,0.3888888888888889,120542.0,117764.0,0.02358955198532664
2020Q1,vuejs/core,-0.5,,,0.0,,0.0,1.0,,,,,2.0,,0.3333333333333333,,0.16666666666666666,2.0,0.5,0.0,,0.14285714285714285,9883.0,7797.0,0.2675387969731948
2020Q1,zzzprojects/System.Linq.Dynamic.Core,18.0,2.0,0.05263157894736842,16.666666666666668,0.9298245614035088,0.0,0.017543859649122806,,,,,-0.6666666666666667,0.0,,0.0,,0.0,1.0,0.0,,0.1896551724137931,621.0,576.0,0.078125
2020Q2,Zulko/moviepy,-0.4814814814814815,0.0,0.07142857142857142,-0.52,0.8571428571428571,0.0,0.07142857142857142,0.0,,-0.5,0.034482758620689655,0.8125,-0.16666666666666663,0.1724137931034483,0.0,0.034482758620689655,1.8571428571428572,0.6896551724137931,1.0,0.06896551724137931,0.2982456140350877,6365.0,6139.0,0.03681381332464562
2020Q2,bigskysoftware/htmx,,,0.046357615894039736,,0.8344370860927153,,0.11920529801324503,,,,,,,0.5,,0.25,,0.25,,,0.2064516129032258,408.0,0.0,0.0
2020Q2,django/django,-0.3913043478260869,1.0,0.14285714285714285,-0.4285714285714286,0.8571428571428571,0.0,,,,,,-0.5,0.0,0.3333333333333333,,0.3333333333333333,0.0,,0.0,0.3333333333333333,0.11764705882352941,46721.0,45466.0,0.027603044032903812
2020Q2,elnormous/HTTPRequest,0.0,,,0.0,,,,,,,,1.0,,1.0,,,0.0,,,,0.0,197.0,167.0,0.17964071856287434
2020Q2,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,-0.6521739130434783,-0.33333333333333337,0.25,0.0,,-0.5714285714285714,0.75,0.0,,0.125,24825.0,24299.0,0.02164698135725751
2020Q2,facebook/react,0.4186046511627908,2.0,0.04918032786885246,0.29729729729729737,0.7868852459016393,1.0,0.16393442622950818,1.0,0.044444444444444446,-0.6666666666666667,0.022222222222222223,0.04651162790697683,-0.6923076923076923,0.08888888888888889,1.0,0.08888888888888889,0.28,0.7111111111111111,1.0,0.044444444444444446,0.2169811320754717,132863.0,127217.0,0.04438086104844485
2020Q2,pallets/flask,42.5,1.5,0.05747126436781609,37.0,0.8735632183908046,2.0,0.06896551724137931,,,,,,,,,,,,,,0.05747126436781609,45323.0,45265.0,0.0012813432011486992
2020Q2,phoenixframework/phoenix,-0.25,0.0,,0.0,1.0,0.0,,,,,,,,,,,,,,,0.0,14583.0,14583.0,0.0
2020Q2,rails/rails,0.0,0.0,,0.0,,0.0,,0.0,,4.0,0.13513513513513514,1.6428571428571428,10.0,0.2972972972972973,1.0,0.05405405405405406,0.6363636363636365,0.4864864864864865,0.0,0.02702702702702703,0.2702702702702703,43634.0,42953.0,0.015854538681814967
2020Q2,spacejam/sled,0.0,,,0.0,,,,,,0.0,,-0.31818181818181823,-0.16666666666666663,0.3333333333333333,0.0,,-0.19999999999999996,0.5333333333333333,1.0,0.13333333333333333,0.06666666666666667,3367.0,3167.0,0.06315124723713295
2020Q2,twbs/bootstrap,3.0,0.0,,2.0,0.75,-0.5,0.25,1.0,0.04878048780487805,0.0,0.024390243902439025,1.4117647058823528,1.6,0.3170731707317073,5.0,0.14634146341463414,0.6666666666666667,0.36585365853658536,0.33333333333333326,0.0975609756097561,0.24444444444444444,123479.0,121180.0,0.018971777521043176
2020Q2,vuejs/core,13.0,,,4.0,0.7142857142857143,3.0,0.2857142857142857,,,,,0.16666666666666674,0.0,0.2857142857142857,1.0,0.2857142857142857,0.0,0.42857142857142855,0.0,,0.3333333333333333,12222.0,10264.0,0.19076383476227599
2020Q2,zzzprojects/System.Linq.Dynamic.Core,-0.9298245614035088,0.0,,-0.9245283018867925,1.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,660.0,657.0,0.004566210045662045
2020Q3,Zulko/moviepy,-0.9285714285714286,0.0,,-0.9166666666666666,1.0,0.0,,1.0,0.05405405405405406,2.0,0.08108108108108109,0.27586206896551735,-0.6,0.05405405405405406,5.0,0.16216216216216217,0.10000000000000009,0.5945945945945946,0.0,0.05405405405405406,0.20512820512820512,6619.0,6407.0,0.03308880911503054
2020Q3,bigskysoftware/htmx,0.0,0.0,,0.0,,0.0,,,,,0.07142857142857142,2.5,1.5,0.35714285714285715,0.0,,7.0,0.5714285714285714,,,0.14285714285714285,1248.0,552.0,1.2608695652173911
2020Q3,django/django,-0.6428571428571428,0.0,,-0.5833333333333333,1.0,0.0,,,,,,-0.33333333333333337,0.0,,0.0,0.5,-0.75,0.5,0.0,,0.0,48889.0,47295.0,0.03370335130563484
2020Q3,elnormous/HTTPRequest,0.0,,,0.0,,,,,,,,0.5,0.0,,,,0.0,0.3333333333333333,,0.6666666666666666,0.0,240.0,206.0,0.16504854368932032
2020Q3,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,1.0,0.11764705882352941,2.0,0.17647058823529413,1.125,0.5,0.17647058823529413,-0.6666666666666667,0.058823529411764705,0.33333333333333326,0.47058823529411764,0.0,,0.17647058823529413,25622.0,25136.0,0.019334818586887348
2020Q3,facebook/react,-0.3770491803278688,0.33333333333333326,0.10526315789473684,-0.375,0.7894736842105263,-0.6,0.10526315789473684,0.5,0.05660377358490566,2.0,0.05660377358490566,0.1777777777777778,4.0,0.37735849056603776,-0.5,0.03773584905660377,-0.25,0.4528301886792453,-0.5,0.018867924528301886,0.12087912087912088,138894.0,133055.0,0.04388410807560783
2020Q3,nodejs/nodejs.org,-0.6666666666666667,0.0,,-0.6666666666666667,1.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,0.0,1461.0,1461.0,0.0
2020Q3,pallets/flask,-0.6436781609195402,0.0,,-0.6052631578947368,0.967741935483871,-0.8333333333333334,0.03225806451612903,,,,,,,,,,,,,,0.03225806451612903,46972.0,46929.0,0.0009162777813291889
2020Q3,rails/rails,0.0,0.0,,0.0,,0.0,,-0.5,0.047619047619047616,0.0,,-0.43243243243243246,-0.36363636363636365,0.3333333333333333,-0.5,0.047619047619047616,-0.4444444444444444,0.47619047619047616,1.0,0.09523809523809523,0.2857142857142857,44421.0,43691.0,0.016708246549632655
2020Q3,spacejam/sled,0.0,,,0.0,,,,,,0.0,,0.2666666666666666,0.3999999999999999,0.3684210526315789,0.0,,0.125,0.47368421052631576,0.5,0.15789473684210525,0.15789473684210525,3693.0,3434.0,0.07542224810716358
2020Q3,twbs/bootstrap,0.0,0.0,,0.0,,0.0,,-0.5,0.027777777777777776,0.0,0.027777777777777776,-0.12195121951219512,-0.5384615384615384,0.16666666666666666,0.33333333333333326,0.2222222222222222,0.1333333333333333,0.4722222222222222,-0.25,0.08333333333333333,0.16666666666666666,126448.0,123702.0,0.02219850932078704
2020Q3,vuejs/core,0.0,,,0.0,,0.0,,,,,0.06666666666666667,1.1428571428571428,1.0,0.26666666666666666,0.0,,1.6666666666666665,0.5333333333333333,1.0,0.13333333333333333,0.26666666666666666,16208.0,12786.0,0.2676364773971531
2020Q3,zzzprojects/System.Linq.Dynamic.Core,-0.5,0.0,,-0.5,1.0,0.0,,,,,,5.0,0.0,0.16666666666666666,-0.5,0.16666666666666666,3.0,0.6666666666666666,0.0,,0.25,712.0,676.0,0.053254437869822535
2020Q4,Zulko/moviepy,32.5,0.0,0.029850746268656716,29.0,0.8955223880597015,1.5,0.07462686567164178,0.0,0.037037037037037035,-0.33333333333333337,0.037037037037037035,0.45945945945945943,5.5,0.24074074074074073,0.5,0.16666666666666666,0.045454545454545414,0.42592592592592593,1.5,0.09259259259259259,0.12396694214876033,6934.0,6670.0,0.0395802098950524
2020Q4,bigskysoftware/htmx,0.0,0.0,,0.0,,0.0,,,0.2,0.0,,-0.6428571428571428,0.0,,0.0,0.2,-0.75,0.4,,0.2,0.2,2072.0,1580.0,0.31139240506329124
2020Q4,django/django,0.3999999999999999,0.0,,0.3999999999999999,1.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.14285714285714285,51185.0,49782.0,0.028182877345225288
2020Q4,elnormous/HTTPRequest,0.0,,,0.0,,,,,,,,0.0,0.0,,,,1.0,0.6666666666666666,-0.5,0.3333333333333333,0.3333333333333333,277.0,250.0,0.1080000000000001
2020Q4,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,0.0,,-0.6666666666666667,0.04,0.47058823529411775,0.33333333333333326,0.16,0.0,,1.375,0.76,0.0,0.04,0.08,26315.0,25662.0,0.0254461850206531
2020Q4,facebook/react,-0.5263157894736843,-0.75,0.05555555555555555,-0.5666666666666667,0.7222222222222222,0.0,0.2222222222222222,0.0,,0.33333333333333326,0.0851063829787234,-0.1132075471698113,-0.44999999999999996,0.23404255319148937,0.0,,0.33333333333333326,0.6808510638297872,0.0,,0.13846153846153847,144796.0,138958.0,0.04201269448322509
2020Q4,hotwired/turbo,2.0,,,2.0,1.0,,,,,,,,,,,,,0.5,,0.5,0.0,1080.0,0.0,0.0
2020Q4,pallets/flask,-0.32258064516129037,-0.8,0.047619047619047616,-0.33333333333333337,0.9523809523809523,0.0,,,,,,,,,,,,,,,0.09523809523809523,48348.0,48004.0,0.007166069494208838
2020Q4,rails/rails,0.0,0.0,,0.0,,0.0,,0.0,,-0.8,0.05263157894736842,-0.09523809523809523,-0.5714285714285714,0.15789473684210525,1.0,0.10526315789473684,-0.09999999999999998,0.47368421052631576,1.0,0.21052631578947367,0.21052631578947367,45159.0,44526.0,0.014216412882360974
2020Q4,spacejam/sled,0.0,,,0.0,,,,,,0.0,,-0.42105263157894735,-0.5714285714285714,0.2727272727272727,-0.33333333333333337,0.18181818181818182,-0.4444444444444444,0.45454545454545453,-0.6666666666666667,0.09090909090909091,0.18181818181818182,4078.0,3897.0,0.046445984090325965
2020Q4,twbs/bootstrap,13.75,0.5,0.05084745762711865,17.0,0.9152542372881356,1.0,0.03389830508474576,0.0,,1.0,0.041666666666666664,0.33333333333333326,1.0,0.25,-0.875,0.020833333333333332,0.7058823529411764,0.6041666666666666,0.33333333333333326,0.08333333333333333,0.17757009345794392,129290.0,126640.0,0.02092545799115597
2020Q4,vuejs/core,-0.9285714285714286,,,-0.9,1.0,0.0,,,,3.0,0.12121212121212122,1.2000000000000002,-0.5,0.06060606060606061,2.5,0.21212121212121213,1.5,0.6060606060606061,0.0,,0.14705882352941177,18704.0,16290.0,0.14818907305095141
2020Q4,zzzprojects/System.Linq.Dynamic.Core,1.0,0.0,,1.0,1.0,0.0,,,,,,0.33333333333333326,1.0,0.25,1.0,0.25,0.0,0.5,0.0,,0.25,762.0,730.0,0.043835616438356206
2021Q1,Zulko/moviepy,1.417910447761194,1.5,0.030864197530864196,1.4166666666666665,0.8950617283950617,1.4,0.07407407407407407,-0.5,0.017543859649122806,2.0,0.10526315789473684,0.05555555555555558,-0.46153846153846156,0.12280701754385964,-0.2222222222222222,0.12280701754385964,0.17391304347826098,0.47368421052631576,0.8,0.15789473684210525,0.2237442922374429,7286.0,6964.0,0.04623779437105102
2021Q1,bigskysoftware/htmx,-0.9271523178807947,0.0,,-0.9206349206349207,0.9090909090909091,-0.9444444444444444,0.09090909090909091,0.0,0.029411764705882353,2.0,0.08823529411764706,5.8,0.3999999999999999,0.20588235294117646,0.0,0.029411764705882353,8.5,0.5588235294117647,2.0,0.08823529411764706,0.2,2752.0,2081.0,0.3224411340701585
2021Q1,django/django,0.2857142857142858,0.5,0.3333333333333333,-0.2857142857142857,0.5555555555555556,-0.5,0.1111111111111111,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,52758.0,51483.0,0.024765456558475618
2021Q1,elnormous/HTTPRequest,0.0,,,0.0,,,,,,,,0.6666666666666667,-0.5,0.2,,,1.0,0.8,0.0,,0.0,327.0,307.0,0.06514657980456029
2021Q1,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,0.0,0.05,2.0,0.075,0.6000000000000001,0.75,0.175,1.0,0.05,0.3157894736842106,0.625,0.0,0.025,0.125,27606.0,26419.0,0.044929785381732756
2021Q1,facebook/react,1.0,0.0,0.027777777777777776,1.2307692307692308,0.8055555555555556,0.5,0.16666666666666666,0.0,,0.25,0.10869565217391304,-0.021276595744680882,-0.09090909090909094,0.21739130434782608,1.5,0.10869565217391304,-0.28125,0.5,2.0,0.06521739130434782,0.21951219512195122,150571.0,144989.0,0.038499472373766386
2021Q1,hotwired/turbo,0.0,,,0.0,,,,,,,0.041666666666666664,11.0,,0.25,,,15.0,0.6666666666666666,0.0,0.041666666666666664,0.125,2104.0,1563.0,0.3461292386436341
2021Q1,nodejs/nodejs.org,2.0,0.0,,2.0,1.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,0.3333333333333333,1625.0,1581.0,0.027830487033523088
2021Q1,pallets/flask,3.3809523809523814,0.0,0.010869565217391304,3.45,0.967391304347826,1.0,0.021739130434782608,,,,,,,,,,,,,,0.07608695652173914,50141.0,49624.0,0.010418345961631381
2021Q1,rails/rails,-0.33333333333333337,0.0,,-0.33333333333333337,1.0,0.0,,0.0,,2.0,0.08571428571428572,0.8421052631578947,1.6666666666666665,0.22857142857142856,2.0,0.17142857142857143,0.8888888888888888,0.4857142857142857,-0.75,0.02857142857142857,0.1891891891891892,45897.0,45207.0,0.015263122967682063
2021Q1,spacejam/sled,0.0,,,0.0,,,,,0.058823529411764705,-0.5,0.058823529411764705,0.5454545454545454,-0.33333333333333337,0.11764705882352941,0.0,0.11764705882352941,1.0,0.5882352941176471,0.0,0.058823529411764705,0.17647058823529413,4368.0,4088.0,0.06849315068493156
2021Q1,twbs/bootstrap,-0.7457627118644068,0.0,,-0.7777777777777778,0.8,0.5,0.2,0.0,0.011904761904761904,0.0,0.023809523809523808,0.75,0.41666666666666674,0.20238095238095238,12.0,0.15476190476190477,0.5862068965517242,0.5476190476190477,0.25,0.05952380952380952,0.25252525252525254,132259.0,129513.0,0.02120250476786123
2021Q1,vuejs/core,1.0,,,1.0,1.0,0.0,,,0.061224489795918366,0.25,0.10204081632653061,0.48484848484848486,4.0,0.20408163265306123,-0.1428571428571429,0.12244897959183673,0.1499999999999999,0.46938775510204084,0.0,0.04081632653061224,0.19607843137254902,20347.0,18815.0,0.0814243954291789
2021Q1,withastro/astro,,,0.07692307692307693,,0.7307692307692307,,0.19230769230769232,,,,,,,,,,,,,,0.21794871794871795,0.0,0.0,0.0
2021Q1,zzzprojects/System.Linq.Dynamic.Core,2.0,0.0,,1.5,0.8333333333333334,1.0,0.16666666666666666,,0.08333333333333333,,0.08333333333333333,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,0.25,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,821.0,779.0,0.05391527599486512
2021Q2,Zulko/moviepy,-0.6851851851851851,-0.8,0.0196078431372549,-0.6827586206896552,0.9019607843137255,-0.6666666666666667,0.0784313725490196,0.0,,0.0,,-0.543859649122807,-0.7142857142857143,0.07692307692307693,-0.2857142857142857,0.19230769230769232,-0.2962962962962963,0.7307692307692307,0.0,,0.14285714285714285,7593.0,7312.0,0.038429978118161845
2021Q2,bigskysoftware/htmx,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,-0.8235294117647058,-0.8571428571428572,0.16666666666666666,0.0,0.16666666666666666,-0.7894736842105263,0.6666666666666666,0.0,,0.0,3533.0,2939.0,0.20210956107519573
2021Q2,django/django,-0.11111111111111116,0.0,,0.3999999999999999,0.875,0.0,0.125,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,55012.0,53268.0,0.032740106630622545
2021Q2,elnormous/HTTPRequest,0.0,,,0.0,,,,,,,,-0.4,0.0,,,0.3333333333333333,-0.75,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,378.0,340.0,0.11176470588235299
2021Q2,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,1.0,0.07017543859649122,0.33333333333333326,0.07017543859649122,0.42500000000000004,1.0,0.24561403508771928,0.5,0.05263157894736842,0.24,0.543859649122807,0.0,0.017543859649122806,0.05263157894736842,29614.0,28103.0,0.053766501796961075
2021Q2,facebook/react,0.2777777777777777,3.0,0.08695652173913043,0.24137931034482762,0.782608695652174,0.0,0.13043478260869565,-0.33333333333333337,0.03571428571428571,0.19999999999999996,0.10714285714285714,0.21739130434782616,-0.5,0.08928571428571429,-0.4,0.05357142857142857,0.6956521739130435,0.6964285714285714,-0.6666666666666667,0.017857142857142856,0.1568627450980392,156345.0,150635.0,0.037906197098947825
2021Q2,hotwired/turbo,0.0,,,0.0,,,,,,1.0,0.1,-0.16666666666666663,-0.33333333333333337,0.2,,0.05,-0.375,0.5,2.0,0.15,0.15,2485.0,2109.0,0.17828354670459934
2021Q2,nodejs/nodejs.org,-0.33333333333333337,0.0,,-0.33333333333333337,1.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,0.5,1696.0,1684.0,0.0071258907363420665
2021Q2,pallets/flask,-0.8043478260869565,0.0,,-0.8089887640449438,0.9444444444444444,-0.5,0.05555555555555555,,,,,,,,,,,,,,0.1111111111111111,51173.0,50528.0,0.012765199493350199
2021Q2,phoenixframework/phoenix,21.333333333333332,0.0,,17.333333333333332,0.8208955223880597,11.0,0.1791044776119403,,,,,,,,,,,,,,0.29850746268656714,16361.0,16329.0,0.00195970359483133
2021Q2,rails/rails,0.0,0.0,,0.0,1.0,0.0,,0.0,0.015384615384615385,1.0,0.09230769230769231,0.8571428571428572,0.875,0.23076923076923078,0.33333333333333326,0.12307692307692308,0.8235294117647058,0.47692307692307695,3.0,0.06153846153846154,0.26865671641791045,46635.0,45913.0,0.015725393679349997
2021Q2,spacejam/sled,0.0,,,0.0,,,,0.0,,0.0,,-0.6470588235294117,0.0,0.3333333333333333,-0.5,0.16666666666666666,-0.7,0.5,0.0,,0.3333333333333333,4678.0,4473.0,0.04583053878828536
2021Q2,twbs/bootstrap,-0.4666666666666667,0.0,,-0.33333333333333337,1.0,0.0,,1.0,0.018518518518518517,1.5,0.046296296296296294,0.2857142857142858,0.6470588235294117,0.25925925925925924,0.15384615384615374,0.1388888888888889,0.13043478260869557,0.48148148148148145,0.19999999999999996,0.05555555555555555,0.19827586206896552,135100.0,132323.0,0.020986525396189615
2021Q2,vuejs/core,0.5,,,0.0,0.6666666666666666,-0.75,0.3333333333333333,0.0,,-0.19999999999999996,0.08695652173913043,-0.061224489795918324,-0.19999999999999996,0.17391304347826086,-0.6666666666666667,0.043478260869565216,0.08695652173913038,0.5434782608695652,2.5,0.15217391304347827,0.08163265306122448,22027.0,20402.0,0.07964905401431221
2021Q2,withastro/astro,-0.9358974358974359,0.0,,-0.9298245614035088,0.8,-0.9333333333333333,0.2,,,,,,,,,,,,,,0.6,3080.0,831.0,2.7063778580024067
2021Q2,zzzprojects/System.Linq.Dynamic.Core,-0.75,0.0,,-0.7,1.0,0.0,,0.0,,0.0,0.1111111111111111,-0.25,-0.5,0.1111111111111111,0.0,0.2222222222222222,0.0,0.5555555555555556,0.0,,0.3333333333333333,895.0,839.0,0.06674612634088195
2021Q3,Zulko/moviepy,-0.803921568627451,0.0,,-0.782608695652174,1.0,0.0,,0.0,0.06666666666666667,-0.6666666666666667,0.13333333333333333,-0.42307692307692313,0.5,0.2,-0.4,0.2,-0.736842105263158,0.3333333333333333,-0.8888888888888888,0.06666666666666667,0.16,8078.0,7649.0,0.05608576284481637
2021Q3,bigskysoftware/htmx,0.0,0.0,,0.0,,0.0,,0.0,,-0.33333333333333337,0.06896551724137931,3.833333333333333,8.0,0.3103448275862069,0.0,0.034482758620689655,2.5,0.4827586206896552,0.0,0.10344827586206896,0.3103448275862069,4284.0,3660.0,0.17049180327868863
2021Q3,django/django,0.375,-0.6666666666666667,0.09090909090909091,0.1428571428571428,0.7272727272727273,1.0,0.18181818181818182,,,,,-0.5,0.0,,0.0,,0.0,1.0,0.0,,0.08333333333333333,56776.0,55352.0,0.02572626102037856
2021Q3,elnormous/HTTPRequest,0.0,,,0.0,,,,,,,,-0.6666666666666667,0.0,,0.0,,0.0,1.0,0.0,,0.0,417.0,417.0,0.0
2021Q3,ethereum/go-ethereum,9.0,0.0,,8.0,0.9,-0.9866666666666667,0.1,-0.25,0.061224489795918366,0.0,0.08163265306122448,-0.14035087719298245,-0.5,0.14285714285714285,0.33333333333333326,0.08163265306122448,-0.032258064516129004,0.6122448979591837,0.0,0.02040816326530612,0.13559322033898305,31235.0,29804.0,0.04801368943765927
2021Q3,facebook/react,-0.17391304347826086,-0.25,0.07894736842105263,-0.25,0.7105263157894737,0.33333333333333326,0.21052631578947367,0.5,0.033707865168539325,-0.33333333333333337,0.0449438202247191,0.5892857142857142,3.0,0.2247191011235955,2.0,0.10112359550561797,0.15384615384615374,0.5056179775280899,7.0,0.0898876404494382,0.2283464566929134,162312.0,156473.0,0.03731634211653123
2021Q3,hotwired/turbo,0.0,,,0.0,,,,,0.05263157894736842,0.0,0.10526315789473684,-0.050000000000000044,-0.5,0.10526315789473684,1.0,0.10526315789473684,0.0,0.5263157894736842,-0.33333333333333337,0.10526315789473684,0.15789473684210525,2889.0,2669.0,0.08242787560884235
2021Q3,nodejs/nodejs.org,-0.5,0.0,,-0.5,1.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,0.0,1715.0,1715.0,0.0
2021Q3,pallets/flask,-0.8888888888888888,0.0,,-0.8823529411764706,1.0,0.0,,,,,,,,,,,,,,,0.0,52277.0,52277.0,0.0
2021Q3,phoenixframework/phoenix,-0.582089552238806,0.0,,-0.49090909090909096,1.0,0.0,,,,,,,,,,,,,,,0.10714285714285714,16609.0,16462.0,0.008929656177864231
2021Q3,rails/rails,2.0,0.0,,2.0,1.0,0.0,,1.0,0.046511627906976744,-0.6666666666666667,0.046511627906976744,-0.3384615384615385,-0.06666666666666665,0.32558139534883723,-0.875,0.023255813953488372,-0.22580645161290325,0.5581395348837209,0.0,,0.2653061224489796,47356.0,46716.0,0.013699803065331029
2021Q3,spacejam/sled,0.0,,,0.0,,,,0.0,,0.0,,0.8333333333333333,0.5,0.2727272727272727,0.0,0.09090909090909091,1.0,0.5454545454545454,0.0,0.09090909090909091,0.18181818181818182,5018.0,4754.0,0.05553218342448463
2021Q3,twbs/bootstrap,-0.75,0.0,,-0.875,0.5,-0.6666666666666667,0.5,-0.5,0.043478260869565216,-0.8,0.043478260869565216,-0.787037037037037,-0.7142857142857143,0.34782608695652173,-0.6666666666666667,0.21739130434782608,-0.8461538461538461,0.34782608695652173,0.0,,0.32,138037.0,135228.0,0.020772325258082702
2021Q3,vuejs/core,0.33333333333333326,,,0.0,0.5,1.0,0.5,-0.33333333333333337,0.025974025974025976,0.25,0.06493506493506493,0.673913043478261,0.625,0.16883116883116883,3.5,0.11688311688311688,0.6000000000000001,0.5194805194805194,0.1428571428571428,0.1038961038961039,0.14814814814814814,23751.0,22103.0,0.0745600144776728
2021Q3,withastro/astro,0.6000000000000001,-0.8333333333333334,0.125,0.75,0.875,0.0,,,,,,,,,,,,,,,0.125,6340.0,4351.0,0.45713629050792925
2021Q3,zzzprojects/System.Linq.Dynamic.Core,0.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,,-0.5555555555555556,0.0,0.25,-0.5,0.25,-0.6,0.5,0.0,,0.0,928.0,902.0,0.02882483370288247
2021Q4,Zulko/moviepy,0.0,0.0,,0.0,,0.0,,0.0,,-0.5,0.02857142857142857,1.3333333333333335,1.0,0.17142857142857143,-0.33333333333333337,0.05714285714285714,4.0,0.7142857142857143,0.0,0.02857142857142857,0.11428571428571428,8658.0,8244.0,0.05021834061135366
2021Q4,bigskysoftware/htmx,0.0,0.0,,0.0,,0.0,,1.0,0.10526315789473684,0.0,,-0.3448275862068966,-0.4444444444444444,0.2631578947368421,1.0,0.10526315789473684,-0.3571428571428571,0.47368421052631576,-0.6666666666666667,0.05263157894736842,0.10526315789473684,5198.0,4486.0,0.15871600534997765
